  Li      6.78495932E+00      3.80009709E+00     -4.28262366E-02
  Li      6.85184025E+00      3.59973761E+00      3.41507211E+00
  Li      6.30583518E+00      3.43169455E+00      6.76729979E+00
  Li      6.54512316E+00      3.36796762E+00      1.04513668E+01
  Li      6.75663246E+00      6.46585698E+00      1.99936478E-01
  Li      6.57399154E+00      6.38052667E+00      3.79925617E+00
  Li      6.24723369E+00      6.80237756E+00      6.30064389E+00
  Li      6.59856183E+00      6.48390800E+00      1.00346132E+01
  Li      6.43997492E+00      1.00572066E+01     -5.31742311E-01
  Li      6.99664262E+00      1.02349632E+01      3.82557571E+00
  Li      6.99561165E+00      1.01812725E+01      7.26869482E+00
  Li      7.16211701E+00      1.00202826E+01      9.67223340E+00
  Li      1.08806026E+01      2.78153913E-01     -3.30488249E-01
  Li      1.01997956E+01      2.08582371E-01      3.03622612E+00
  Li      1.03833434E+01      4.35422983E-01      7.59052937E+00
  Li      1.00034883E+01      5.49087920E-01      1.03792714E+01
  Li      1.01235124E+01      3.37711839E+00     -1.94030663E-01
  Li      1.01307090E+01      3.35222324E+00      3.20680510E+00
  Li      1.03600459E+01      3.66278352E+00      6.96321549E+00
  Li      1.02840118E+01      3.24270334E+00      1.03526512E+01
  Li      9.88831389E+00      6.58495823E+00     -2.93402960E-01
  Li      9.90477829E+00      6.52800620E+00      3.63997529E+00
  Li      1.04622480E+01      6.28450725E+00      6.78748680E+00
  Li      9.97940659E+00      6.71188960E+00      1.01054715E+01
  Li      1.00689051E+01      9.72041183E+00     -1.85008781E-01
  Li      1.01370577E+01      1.06809607E+01      3.84220246E+00
  Li      1.02360104E+01      1.03727812E+01      6.55866682E+00
  Li      1.02955078E+01      1.01243984E+01      9.73641812E+00
  Li      1.55937359E+00      1.19984786E+00      1.58892566E+00
  Li      9.80455611E-01      1.37048290E+00      5.34537998E+00
  Li      1.14409103E+00      1.90463073E+00      8.20027942E+00
  Li      2.17654856E+00      1.58474328E+00      1.19586695E+01
  Li      1.66872126E+00      5.18982844E+00      1.85635955E+00
  Li      1.81520580E+00      4.85860750E+00      4.74013218E+00
  Li      1.76786218E+00      4.79343217E+00      7.82837088E+00
  Li      1.89788160E+00      6.03319004E+00      1.27363759E+01
  Li      1.86866831E+00      8.36481013E+00      1.97494436E+00
  Li      1.65370191E+00      8.39559664E+00      4.77666088E+00
  Li      1.63857646E+00      8.25648931E+00      8.08362469E+00
  Li      1.90443524E+00      8.72112615E+00      1.21020143E+01
  Li      1.44669525E+00      1.15082724E+01      1.43439048E+00
  Li      1.58437699E+00      1.23693672E+01      5.24903708E+00
  Li      1.68194067E+00      1.19264402E+01      8.25394093E+00
  Li      1.93148156E+00      1.18804223E+01      1.19379171E+01
  Li      5.16977366E+00      1.63790401E+00      1.52061432E+00
  Li      4.95512904E+00      1.30326783E+00      4.74346260E+00
  Li      5.15552339E+00      1.79449731E+00      9.03229394E+00
  Li      4.93254846E+00      1.90984071E+00      1.20903259E+01
  Li      4.93693653E+00      4.89516287E+00      2.28581307E+00
  Li      4.71578245E+00      4.48284234E+00      5.04876908E+00
  Li      4.62929754E+00      5.11511603E+00      8.19514940E+00
  Li      4.58988676E+00      5.08277340E+00      1.14833407E+01
  Li      5.55255425E+00      8.54814240E+00      2.03187865E+00
  Li      5.11306010E+00      9.03399343E+00      4.94959927E+00
  Li      5.12108041E+00      8.34015460E+00      8.43899564E+00
  Li      5.05625396E+00      8.41067659E+00      1.14260181E+01
  Li      5.77943772E+00      1.16987923E+01      1.61828122E+00
  Li      4.76112355E+00      1.20536293E+01      5.31051310E+00
  Li      5.23885232E+00      1.18191980E+01      8.36906467E+00
  Li      4.64762990E+00      1.13716530E+01      1.12943936E+01
  Li      8.28809084E+00      1.57183132E+00      1.26623647E+00
  Li      8.77659578E+00      1.81679319E+00      5.37380040E+00
  Li      8.24198273E+00      2.21591658E+00      8.42703316E+00
  Li      8.21293254E+00      1.87843970E+00      1.22190590E+01
  Li      8.66054467E+00      5.22660435E+00      1.87208284E+00
  Li      8.22432724E+00      4.76382185E+00      5.39686608E+00
  Li      8.03115327E+00      5.07649503E+00      8.39194693E+00
  Li      8.21308489E+00      5.21255944E+00      1.15213535E+01
  Li      8.15844743E+00      8.28298242E+00      2.01982976E+00
  Li      8.64660267E+00      8.38215515E+00      5.49781321E+00
  Li      8.73852283E+00      8.29826842E+00      8.26676938E+00
  Li      8.18508192E+00      8.28058743E+00      1.16814480E+01
  Li      9.02900774E+00      1.18409007E+01      1.21063072E+00
  Li      8.45386208E+00      1.23397218E+01      5.54384226E+00
  Li      8.92582645E+00      1.21810461E+01      8.53861923E+00
  Li      8.82428090E+00      1.17086072E+01      1.13404055E+01
  Li      1.22693120E+01      2.18735416E+00      1.45410206E+00
  Li      1.14251207E+01      1.77871799E+00      5.30708580E+00
  Li      1.20786167E+01      2.23482918E+00      8.55403969E+00
  Li      1.25573629E+01      2.12428057E+00      1.16051442E+01
  Li      1.20943163E+01      4.99408219E+00      1.83645444E+00
  Li      1.16504351E+01      4.78516301E+00      4.60771796E+00
  Li      1.21817291E+01      5.70199499E+00      8.80442445E+00
  Li      1.19007703E+01      5.12555038E+00      1.15945422E+01
  Li      1.12438938E+01      8.34931596E+00      2.18465779E+00
  Li      1.15860792E+01      8.35367966E+00      5.33747066E+00
  Li      1.21570119E+01      8.19100415E+00      8.44462831E+00
  Li      1.19862245E+01      8.09749305E+00      1.16857424E+01
  Li      1.19262397E+01      1.17002497E+01      1.56513514E+00
  Li      1.15486877E+01      1.23479630E+01      5.06841776E+00
  Li      1.20698860E+01      1.22373511E+01      9.12731663E+00
  Li      1.20841443E+01      1.12455899E+01      1.18240431E+01
%END BLOCK POSITIONS_CART
